Key	Value
在筑基之时，突觉莫名伤心	Thực hành cơ bản; đột nhiên cảm thấy buồn
[align=center](秘体)[	dịch bởi vũ hạnh, mai linh, nga, huy tô, yuki, ann, phương
恭喜{0}以价格{1}赢得本次竞拍！	Chúc mừng đã đấu giá và thắng cuộc đấu giá!
更换分堂专精	Thay đổi chuyên gia thực địa
正心无旁骛的手工作业中	Tập trung vào phát minh
在拆迁建筑之时，突然想起了故乡	Phân chia công trình; cảm thấy nhà
请选择一个释放的目标	Chọn mục tiêu cần thực hiện
获得{0}{1}	Được rồi
开始同步	Khởi động bồn rửa
该秘籍无法被录入	Không thể sao chép bản Kinh Thánh này
选择并食用一个道具。\n角色会自动食用食物	chọn và ăn đi. một nhân vật ăn thức ăn tự động
天下阵法	Sự hình thành của trái đất
官方蓝图	Bản thiết kế chính thức
文中含有敏感词汇，请斟酌后重书	Thông điệp rất nhạy cảm. Xin hãy xem xét lại và viết lại
等待角色完成开采。	Chờ cho đến khi nhân vật của anh xong việc
心境无暇	Một linh hồn thật sự
\n无	- không
Tag:{0} 程度{1} MinLevel:{2} MaxLevel:{3} 未找到任何满足条件的效果	Thẻ: mức thấp nhất{1}:{2} Max:{3} Không có tác dụng đáp ứng điều kiện
姓名	Tên
景观优美	Đẹp lắm
你答应完成的任务并未按时完成，{0}对你大失所望。\n扣除了{0}的{1}点人情。	thật thất vọng khi anh không làm nhiệm vụ đúng giờ. tình bạn của họ đã giảm
创建新游戏	Trò chơi mới
指定动物	Bảo trọng
对话编辑	Sửa đổi
学习秘籍:{0}	Học Kinh Thánh:
漆黑	Tối
请选择神国期及以上境界的神道修行者	Chọn một chủ nhân đường lối của Chúa với giới hạn hoặc cao hơn
人民安居乐业，不断有流民前来此地安家，能收集到更多信仰。	Mọi người sống ở đây hạnh phúc, và luôn có những người tị nạn có thể thu thập nhiều niềm tin hơn
殿	Nhà
与人发生争斗	Bắt đầu chiến đấu
调整角色面向。	Cấu hình khuôn mặt kí tự
{0}近期将会前往门派做客	Lát nữa sẽ đến văn phòng anh
{0}天劫临近(低于30秒)，拒绝前往。	Thiên đường đang đến (ít hơn 30 giây) từ chối đi
是否确定觉醒灵智	Anh có chắc là muốn đánh thức trí thông minh của mình không?
模组数据拉取失败	Chưa tải thành công
可完成成就：	Thành công sẵn sàng:
被傲慢之念萦绕，修行速度，学习速度，心境大幅下降。角色在此状态下战斗时傲慢自得而心态优越，因此御器技能，术法技能，护体技能均突破极限1级。	Trở nên kiêu ngạo, hiệu quả của việc trồng trọt, việc học hỏi và tình trạng tinh thần sẽ được giảm đi rất nhiều. Trong tình trạng này, nhân vật này trở nên kiêu ngạo đến nỗi nó làm tăng thêm sự tự tin trong việc chiến đấu. Thêm vào mức độ sôi của vũ khí ma thuật, đồn lũy và áo giáp
拷问这个角色	Tra tấn hắn
觉得自己不是练剑的料，正有点灰心	Bị vỡ mộng vì một thực hành xấu
分享码	Mã chia sẻ
因神性圆满而产生的信仰天劫。如果度过，则神化飞升，如若失败，则灰飞烟灭。	Nếu huấn luyện viên có thể sống sót, thì đức tin hoàn toàn tuyệt vời. Họ sẽ trở thành thần. Nếu không, họ sẽ bị loại trừ
大小适中的	Cỡ giữa
存档上传失败,大小超过Google上传限制	Tải lên tập tin an toàn không vượt quá giới hạn Google
正在下载	Đang tải về
订阅数:	Truyền:
编辑对话。	Cấu hình Mothna
选择秘籍	Chọn Kinh Thánh
放置物品	Dán
{0}/{1}(完成)	Được rồi
鉴定镇物	Đã kiểm tra kho báu
突破时的天气对突破成功率的影响。	Thời tiết sẽ ảnh hưởng đến khả năng phá vỡ ranh giới
食用12阶的物品累积{0}({1:N0})次	MỘT LẦN ĂN Ở TẦNG 12 ĐỂ HOÀN THÀNH
木料	Cải cách
在这个建筑上撰写内容。	Viết bất cứ tài liệu nào trong buổi thức tỉnh này
成功得到{0}的行踪：{1}。	Thành công để theo dõi{0}:{1}
花布	Bông
确定要重置教学提示吗？	Bạn có chắc muốn đặt lại những lời khuyên dạy của bạn?
天	Ngày
该任务将要求进入地图击杀一位{0}的敌人。	Nhiệm vụ này phải đi vào bản đồ và giết hết mọi người
一种{0}的天道异动消散了……	Sự hỗn loạn của thiên đường. Không.
钓鲲者	Kẻ săn thú
获得符咒：{0} X {1}	NHẬN ĐƯỢC:
灵气:{0:N0}/{1:N0}\n灵气是施展内门行为的基础资源。\n角色会从环境中吸取灵气	Sức mạnh là nguồn lực cơ bản cho việc huấn luyện
无法吞食该物品	Không thể nuốt được hơi ẩm này
情绪:{0:N0}\n外门弟子情绪低于30会发生怠工。\n内门弟子的情绪太差则会影响到心境的变化甚至发生入魔	Khi tình dục của tên khốn đó giảm xuống dưới 30. Nếu tâm trạng không tốt Nó sẽ ảnh hưởng đến hoàn cảnh và họ có thể mất sự huấn luyện
灵韵澎湃	Một tinh thần mạnh mẽ
无法炼制此丹药	Không thể giả mạo được
房间内生效，受房间内美观影响。	Nó nói về: vẻ đẹp của căn phòng
确定开除该弟子吗？	Ngươi có muốn trục xuất đệ tử này không?
迷惑	Tôi đang bối rối
新建建筑蓝图	Bản thiết kế tòa nhà mới
门派建设	Tòa nhà
新建存档	An toàn mới
注：请尽量使用游戏编辑工具来进行修改对话，以免出现不可预计的错误	Note: Please use in-game edit to modify dialogues in case of any unexpected errors.
添加Modify	Thêm bộ sửa
有需要保存的内容还没有名字	Những nội dung bạn phải ghi lại không rõ
农田	Đất trồng trọt
加载{0}模组UI报错:{1}	Loading {0} Mods UI Error: {1}
请框选导出的蓝图范围	Kéo & chọn vùng thiết kế
食物营养	Thức ăn
游戏内无法修改扩展内容激活状态	Không thể thay đổi trạng thái của bổ sung trò chơi
[align=center]道行天劫[/align]\n已渡次数:{0}\n可渡次数:{1}\n\n[color=#D06508]道行每达百数，便可与冥冥之中感悟天道对道行之限制。若修成元神，便可运转元神引动天机，以渡道行之天劫。[/color]	[aign=Center] Cái chết của con xúc xắc thông qua thiên đường: < 0} Trừng phạt phần còn lại của thiên đường{0} Một nhân vật có thể cố gắng trừng phạt thiên đàng bằng số hạt giống của thiên đàng. Nếu một nhân vật nằm trong cõi vô hình, họ có thể dùng nó để khai sáng chống lại súc sắc để đánh bại súc sắc
经典修仙	Văn hóa cổ điển
灵气不足:{1}({2:N0}) 炼制成功率:{0}	KHÔNG ĐỦ BÀI PHÁT BIỂU:{1} ({ 2.N0} CÁC CƠ HỘI:
1倍速\n[keycode]SpeedP[/keycode]  降低速度\n[keycode]SpeedN[/keycode]  提升速度	1x Speed\n[keycode]SpeedP[/keycode] Lower Speed\n[keycode]SpeedN[/keycode] Raise Speed
{0}对其施展的{1}	Được rồi
炼制法宝	Từ chối vũ khí ma thuật
控制台	Bàn điều khiển
只有对护御之道有足够的造诣（20级以上），才能将这部分感悟寄托于装备。	Chỉ có những nhân vật với sự hiểu biết cao hơn về áo giáp. Họ sẽ có thể niêm phong kiến thức vào các thiết bị
\n因为你尚未完全熟悉游戏,建议使用二到四人开局。\n要直接进入吗？	trong khi bạn không quen với trò chơi, chúng tôi khuyên bạn nên sử dụng từ hai đến bốn thành viên để tham gia trò chơi?
灵宠会优先食用高优先级的食物	Con thú thần linh sẽ tập trung vào thức ăn ưu tiên hàng đầu
已将分享字符串复制到剪切板	Sao chép phông chữ chia sẻ với bảng nháp
前往{0}-弟子	Đi bộ tới{0}
({0}天)	Ngày hôm nay
游荡	Đi bộ
请框选区域范围!	Làm ơn kéo toàn bộ khu vực
{0}\n{1}\n入住天数：{3}\n信仰程度：{2:N0}%\n完成愿望：{5}/5\n提供信仰：{4:N2}/秒	[0}/1/thời gian của cuộc sống:{3} Đức tin cấp:{*N0}% cầu nguyện:{5}/5/ Faith:{4: n}/v
第{0}赛季	Season{0}
突破时的阴阳偏向对突破成功率的影响。\n在五行属性中，火木属阳性，在白天得到加成；金水属阴性，在夜晚得到加成；土则需要阴阳均衡。	- tiếng dương của anh sẽ có cơ hội thành công để phá vỡ ranh giới dưới 5 nguyên tố: lửa và gỗ. nó sẽ được thăng chức vào ban ngày. vàng và nước là âm. nó sẽ được khuyến khích vào ban đêm. đất là sự cân bằng giữa âm và dương
请选择建造点!	Xin hãy chọn trang web!
优秀	Tuyệt vời
难度查看	Khó khăn
无极	Vô hạn
你完成了{0}的{1}个任务	Anh ta đã hoàn thành nhiệm vụ
热身结束，刚准备开始筑基	Chuẩn bị cơ thể đi. Chúng ta sắp bắt đầu huấn luyện cơ bản
太一门	Taiy
是否确定合成灵智碎片，合成以后将无法取消	Anh có chắc là anh muốn tinh thể kết hợp tinh thể không? Một khi đã xong, không thể đảo ngược được
重新整理仓库	Sắp xếp đối tượng
载入配置	Thiết lập nạp
取消材料更换。	Hủy quá trình chuyển đổi
我们什么都不会答应你，你走吧	Chúng tôi không hứa gì hết. Làm ơn đi đi
{3}消耗信仰：{0}/{5:F0}{4}\n神民：+{1}   神性：+{2:F2}%	Chi phí niềm tin:{0}/{5:F0} [4} Địa chỉ: +{1} Thiên nhiên: + 2.F2}%
结丹地点的灵气浓度对结丹效果的影响。	Mật độ của nơi này sẽ ảnh hưởng đến chất lượng của nó trong khi xây dựng lõi vàng
小吉	Một nhà nghỉ nhỏ
{0}\n{5}：{4}\n目标类型：{3}\n阵法中每人消耗灵气：{1:N0}点\n阵法灵机：{2}点\n	Được rồi. Kiểu mục tiêu:
木属性	Phần tử gỗ
打坐	Tập luyện
妖兽无法被转换阵营	Con quái vật không thể bị thuyết phục vào triều đình
作用半径：{0:F1}米\n	Khoảng cách:
炼器中	Từ chối vũ khí ma thuật
{0}不足：{1}/{2}	Không đủ:
位于炼宝台之侧	Nó ở kế bên cái bàn
过期事件({0})	Sự kiện kết thúc ({ 0})
掐不准咒诀，正在恼火	Tôi không thể thực hiện chính xác câu thần chú. Tôi đang buồn
该部位淬体效果已满	Phần này của cuộc thanh trừng đã đầy
底蕴	Quyền lực
黑布	Khăn đen
请选择一个感知思绪	Chọn sự hiểu biết
此间房屋中，[color=#ff0000]床铺风水[/color]出了问题。房屋主人终日被噩梦缠身，请尝试调整床铺风水，使之化凶为吉。	fhg shui có vấn đề với [color=#f 1000] giường [/color] bên trong người chủ luôn gặp ác mộng, cố gắng điều chỉnh giường để giúp anh
意识({0:P0})\n大脑受伤会影响该值，意识影响工作效率，当意识过低会导致昏迷。	Năng lượng phản lực ({0:P0). Máy bay phản lực giảm một chút khi nó bị thương. Khi máy bay hạ xuống, nhân vật sẽ bất tỉnh
练习秘法不顺，觉得有点灰心	Tôi hơi buồn
录入	Chép
土属性	Thổ
[color=#FF0000]未指定掌门[/color]\n	[color=#FF000] Bạn chưa chọn máy [/color]
不会淬体之法[{0}]	Không thể ếm bùa
妖族化形	Một kẻ biến hình
闻人	Wenwen
外观管理	Bộ quản lý diện mạo
真炁消耗：{0}	Dùng cho:
请选择理智	Chọn lý trí
{0:F0}\n角色对玩家门派的好感度，好感度会影响可以进行的行为和得到的回答。\n在未打开心防时好感度最高为60，讨论对方的嗜好可以打开心防。	Sự ưu tiên của các nhân vật trong giáo phái của bạn, sự ưa thích của họ sẽ ảnh hưởng đến hành động và câu trả lời của họ bạn sẽ nhận được từ họ trước khi các nhân vật mở ra. Điều được ưa thích nhất là 60 người nói về sở thích của họ có thể giúp họ cởi mở hơn
外门弟子不能装备该物品	Không được mặc đồ người ngoài
确认删除？	Anh đang tìm kết quả âm tính à?
灵智缺少名称\n	tinh thể của trí thông minh
角色已经死亡	Nhân vật này đã chết
[点击编辑配置]	[ Bấm để chỉnh sửa]
推演星辰变化	Phá vỡ chuyển động của các vì sao
建造材料：\n	tài liệu xây dựng:
自行领悟，不可传授。\n	tự học và không thể chuyển tiếp
[{0}]缺少人手\n	[{0] không có nhân lực
此物虽然很实用，但我们库存也有很多，这个价格不能更多了。	Điều này là tốt, nhưng tôi không cần nó nhiều. Tôi sẽ mua với giá này
心事重重的准备开始炼制法宝	Lo lắng, chuẩn bị làm tan chảy vũ khí ma thuật
种植:{0}	Cây:
似乎什么都不会发生	Có vẻ như không có gì xảy ra
拥有交易区才可以	Cần một không gian trao đổi
正在拼接图片(1)……	Ảnh (1)..
请选择需要灌顶的内门弟子	Chọn một học sinh nội tâm muốn dạy học
循环{0}次\n(召回可以中断循环)	lặp lại
整理山脉	Vị trí ngọn núi
准备开始重新整理	Chuẩn bị bắt đầu một thỏa thuận mới
灵淬	Phóng đại
已指定术法元灵({0}/{1})	Chính tả
思考之前无法通过观察获得更多关于{0}的思绪	Không thể nhận được một ý tưởng pha lê từ quan sát [0] nữa
请选择一个合适的吸灵地点	Chọn đúng vị trí để hấp thụ năng lượng
庇护	Bắn
建立门派后，派遣内门弟子前往历练	Sau khi xây một trường học, gửi một học viên đi phiêu lưu
点击打开装备面板	Nhấn để mở trình đơn thiết bị
研习秘籍。	Học Kinh Thánh
<font color=#00FF00>可选中</font>\n	Chưa chọn
请先接受 Steam 工作坊法律协议 : 	Hãy chấp nhận hợp pháp của Steam Workhop:
晨观日出	Nhìn mặt trời mọc
设置NPC对话。	ĐẶT CÁC ĐỐI THOẠI NPC
消耗49点香火值，祖师分身下凡战斗，持续一天。	Sử dụng một loại hương 49 que, hình dạng của tổ tiên sẽ xuống Trái Đất để chiến đấu trong một ngày
{1}{0:F0} 精元\n	Quyền lực
返回	Lùi
庵	Đền thờ của anh
极度危险	Đến chết
不能选择该目标	Không thể chọn mục tiêu này
